image_id,split,valid,image_height,image_width,mask_height,mask_width,same_shape,foreground_fraction,connected_components,empty_mask,full_mask
cju5h57xedz5h0755mjpc8694,internal_train,True,528,622,528,622,True,0.3814856767027185,2,False,False
cju5hi52odyf90817prvcwg45,internal_train,True,352,568,352,568,True,0.21254801536491677,1,False,False
cju5hjxaae3i40850h5z2laf5,internal_train,True,530,622,530,622,True,0.16446945337620578,1,False,False
cju5hl8nee8a40755fm8qjj0o,internal_train,True,531,617,531,617,True,0.04945563094616744,1,False,False
cju5hqz50e7o90850e0prlpa0,internal_train,True,528,595,528,595,True,0.20581232492997198,1,False,False
cju5ht88gedbu0755xrcuddcx,internal_val,True,547,619,547,619,True,0.1986278511369107,1,False,False
cju5huurrecm70801y680y13m,internal_train,True,520,603,520,603,True,0.10727452481183825,1,False,False
cju5hwonqedw10801vsd3w6kk,internal_train,True,531,529,531,529,True,0.11290179032321226,1,False,False
cju5hyi9yegob0755ho3do8en,internal_train,True,529,623,529,623,True,0.08857682959762354,2,False,False
cju5i39mreass0817au8p22zy,internal_train,True,546,623,546,623,True,0.18845360097366518,1,False,False
cju5i5oh2efg60987ez6cpf72,internal_train,True,528,621,528,621,True,0.29411262382276876,1,False,False
cju5jx7jzf7c90871c2i9aiov,internal_train,True,528,622,528,622,True,0.1729148397154828,1,False,False
cju5jz5fff8c50871hbe6108f,internal_train,True,530,552,530,552,True,0.14240155865463494,1,False,False
cju5k3j3uf6de0817hszzfr7n,internal_train,True,530,547,530,547,True,0.03558000758856197,1,False,False
cju5k503sfa5f0871lx0rpu5y,internal_train,True,529,622,529,622,True,0.15594247472936257,1,False,False
cju5k7r0yf98c09878csbxb4d,internal_train,True,528,622,528,622,True,0.019213436616973594,1,False,False
cju5klveuff6w0871wbibgh3m,internal_train,True,530,574,530,574,True,0.0378739070409572,1,False,False
cju5knbbqfipk080128cggukq,internal_train,True,529,597,529,597,True,0.40762729843293344,1,False,False
cju5kre09fhka0850h7b1898j,internal_train,True,528,618,528,618,True,0.057651760321663234,1,False,False
cju5ktjwofed70817eg58ef7u,internal_train,True,547,625,547,625,True,0.10673199268738574,1,False,False
cju5nxkujgscq0817l9gss626,internal_train,True,531,570,531,570,True,0.16024052598539665,2,False,False
cju5nyu31gv8e0871zpk74a2n,internal_train,True,529,616,529,616,True,0.04860923575479341,1,False,False
cju5o1vu9gz8a0818eyy92bns,internal_train,True,547,421,547,421,True,0.17865967249562503,1,False,False
cju5o4pk9h0720755lgp9jq8m,internal_train,True,530,622,530,622,True,0.24322028756901048,2,False,False
cju5tenjojp1j0755ms4949h2,internal_val,True,531,570,531,570,True,0.19769385799715863,1,False,False
cju5tgbzhjllu08174ca41eus,internal_val,True,531,622,531,622,True,0.09462822678801751,1,False,False
cju5thdbrjp1108715xdfx356,internal_train,True,530,622,530,622,True,0.023842747072741612,1,False,False
cju5u4pywk81x0817vn9pe14z,internal_train,True,531,570,531,570,True,0.04092906465787822,1,False,False
cju5u6wf0kh1t0755bg1ssixv,internal_train,True,530,571,530,571,True,0.40201566269041406,1,False,False
cju5u8gz4kj5b07552e2wpkwp,internal_val,True,531,571,531,571,True,0.2610017776986224,1,False,False
cju5udcufki0s09874ll1dbr5,internal_train,True,531,570,531,570,True,0.18134932434664816,1,False,False
cju5ufn3skquf0818dhapnhba,internal_train,True,530,570,530,570,True,0.03783184376034426,1,False,False
cju5uget8krjy0818kvywd0zu,internal_train,True,529,608,529,608,True,0.03732526614267237,1,False,False
cju5uhrdwkmsu0817ervv91l8,internal_train,True,547,626,547,626,True,0.017484273790819516,1,False,False
cju5ukkg6kv7u08011x2b6zl5,internal_train,True,510,622,510,622,True,0.16306033667486286,1,False,False
cju5uxjnol2r509871qv2yeia,internal_train,True,531,620,531,620,True,0.06156065852621347,1,False,False
cju5uzmaol56l0817flxh4w9p,internal_train,True,529,623,529,623,True,0.035564847208610084,1,False,False
cju5v8pgplg6k0755rvi2t63h,internal_train,True,530,570,530,570,True,0.04349884144323072,1,False,False
cju5vbo6jldrt0871jf6f1700,internal_train,True,530,619,530,619,True,0.0730911086048709,1,False,False
cju5vcmrqla7i0817x4sp4pqw,internal_val,True,482,612,482,612,True,0.06626461096195048,1,False,False
cju5vgawslbe30987ndeepc1b,internal_train,True,530,622,530,622,True,0.3095734999696657,1,False,False
cju5vi4nxlc530817uoqm2m7a,internal_train,True,530,619,530,619,True,0.2272441856920779,1,False,False
cju5von04litr08718j8po40a,internal_train,True,530,622,530,622,True,0.058687738882484984,1,False,False
cju5vutu7ll8w0871dfp92n9p,internal_train,True,528,605,528,605,True,0.1591472577009767,1,False,False
cju5vwbr4lhqn0987a1pji0ux,internal_train,True,530,570,530,570,True,0.05163190996358821,1,False,False
cju5vxuc5loxw0818u8xgf45p,internal_train,True,546,626,546,626,True,0.10576776790834298,1,False,False
cju5vzjoslpj708186z2fusmz,internal_train,True,496,622,496,622,True,0.05212114925837569,1,False,False
cju5w7xn0lrkq0801f9k0htgx,internal_train,True,530,622,530,622,True,0.09369956925316993,1,False,False
cju5waeduln160817w0agirve,internal_train,True,528,540,528,540,True,0.08918350168350168,1,False,False
cju5wcc90lu020850mjrxppv6,internal_train,True,547,626,547,626,True,0.10515679483210776,1,False,False
cju5wi6bqlxy90755bu227nvb,internal_train,True,530,622,530,622,True,0.08910695868470546,1,False,False
cju5wj0faly5008187n6530af,internal_val,True,530,570,530,570,True,0.08757365110890433,1,False,False
cju5wkonqlrl409877y8zvnub,internal_train,True,547,627,547,627,True,0.16872370389160538,1,False,False
cju5wmvsdlx1j0871npgj8j4b,internal_train,True,530,616,530,616,True,0.03835456995834354,1,False,False
cju5woy82m07m08505dmjg7g1,internal_train,True,1070,1348,1070,1348,True,0.16598907346293573,1,False,False
cju5wphwwlu3m0987hh3ltg88,internal_train,True,531,618,531,618,True,0.04338763644342055,1,False,False
cju5wqonpm0e60801z88ewmy1,internal_train,True,528,622,528,622,True,0.04397471499561532,1,False,False
cju5wrapcm2290818jsh26ppb,internal_train,True,528,622,528,622,True,0.09778451719770048,1,False,False
cju5wrrs0m2af0818vmnajbtw,internal_train,True,547,626,547,626,True,0.022679617547937923,1,False,False
cju5wtdu4m0im0871mix0yvc0,internal_train,True,509,610,509,610,True,0.0998582885117073,1,False,False
cju5wuhm1lwm40987vugqn3vv,internal_train,True,530,613,530,613,True,0.08713102896364923,1,False,False
cju5x00l6m5j608503k78ptee,internal_train,True,529,554,529,554,True,0.3905127172718773,1,False,False
cju5x15djm7ae0755h8czf6nt,internal_train,True,531,622,531,622,True,0.09436178780557221,1,False,False
cju5x28nzm7t907558ocq4bt7,internal_train,True,546,597,546,597,True,0.1385437566342089,1,False,False
cju5x7iskmad90818frchyfwd,internal_train,True,483,522,483,522,True,0.1728500828950604,2,False,False
cju5xjn5mm78b09871spyqhhr,internal_val,True,528,622,528,622,True,0.1647696823540875,1,False,False
cju5xkwzxmf0z0818gk4xabdm,internal_train,True,505,609,505,609,True,0.17135703718155068,1,False,False
cju5xneamme2p0801qdf7fdwv,internal_train,True,527,622,527,622,True,0.05440001952445744,1,False,False
cju5xopi0md7q0871r1sjc1av,internal_train,True,546,568,546,568,True,0.109219419078574,1,False,False
cju5xq3tdm9fn0987pbedxdg5,internal_train,True,529,570,529,570,True,0.03576758531489404,1,False,False
cju5y4hgqmk0i08180rjhbwvp,internal_train,True,547,626,547,626,True,0.1284029647627781,1,False,False
cju5y7buemcw80987p0r30g9f,internal_train,True,530,589,530,589,True,0.14590767850850497,1,False,False
cju5y84q3mdv50817eyp82xf3,internal_val,True,530,611,530,611,True,0.035061606398418925,1,False,False
cju5yclrymlgj0818k426ud6z,internal_val,True,529,622,529,622,True,0.08391128076392393,1,False,False
cju5yeqiwmkgl0801fzv2douc,internal_train,True,531,570,531,570,True,0.2068853867248158,2,False,False
cju5ygh1zmmdi0755uod5e17i,internal_train,True,530,570,530,570,True,0.13688513737173122,1,False,False
cju5yhgznmkzb0801cji2vi8j,internal_train,True,529,568,529,568,True,0.028894539258233713,1,False,False
cju5yimthmlv80850zhoc90c2,internal_train,True,528,590,528,590,True,0.0519774011299435,1,False,False
cju5yjq1pmlgc0801z0t24bly,internal_train,True,530,570,530,570,True,0.12436610393909302,1,False,False
cju5ymyd8mmdc0801ry3by1xr,internal_train,True,528,622,528,622,True,0.03431623307025236,1,False,False
cju6ur9l9v9jq0755paud9uka,internal_train,True,529,561,529,561,True,0.029831282917016266,1,False,False
cju6us80mv1b50871ebyq2wxa,internal_train,True,530,562,530,562,True,0.01298932384341637,1,False,False
cju6ut4l8va6y0755tyw3vfqq,internal_train,True,529,605,529,605,True,0.025999468824696528,1,False,False
cju6uy20suzbl0987rzuhz7z9,internal_train,True,546,626,546,626,True,0.17317054617374106,1,False,False
cju6uzxk0v83p0801rcwnexdu,internal_train,True,547,626,547,626,True,0.29650256116721474,2,False,False
cju6v1m1xv07w09870ah3njy1,internal_train,True,530,565,530,565,True,0.06069460677909501,2,False,False
cju6v3bb2v7xo085090blubyw,internal_train,True,547,626,547,626,True,0.11800351612922066,3,False,False
cju6v4szov55u0871qmqz3v8n,internal_val,True,523,370,523,370,True,0.42959020205674125,2,False,False
cju6v5ilsv8hk0850rb5sgh6o,internal_train,True,530,622,530,622,True,0.030325183522417035,1,False,False
cju6v6g6kvdw007552x6mb0po,internal_train,True,530,570,530,570,True,0.14541542535584243,2,False,False
cju6vgdmivcvb08018fra5lnv,internal_train,True,529,571,529,571,True,0.16185910699565317,1,False,False
cju6vifjlv55z0987un6y4zdo,internal_val,True,529,622,529,622,True,0.6148134865881753,2,False,False
cju6vqarjv7yo0987q4b1btk1,internal_train,True,529,584,529,584,True,0.11382616464251495,1,False,False
cju6vrs1ov8cr098788h8gs6j,internal_train,True,529,621,529,621,True,0.05090271499410975,1,False,False
cju6vta3kvazg0817qbeppjtm,internal_val,True,528,622,528,622,True,0.23535394134268733,1,False,False
cju6vucxvvlda0755j7msqnya,internal_train,True,546,626,546,626,True,0.044699177287036714,2,False,False
cju6vvb8svhed0801jjcquh5e,internal_train,True,530,604,530,604,True,0.015122454079720104,1,False,False
cju6vvxsev9y30987kespucdg,internal_train,True,475,620,475,620,True,0.07513412563667232,1,False,False
cju6w733bveoz0817e600tw72,internal_train,True,530,477,530,477,True,0.09467188797911474,1,False,False
cju6wi3akvn8r0801px8eligc,internal_train,True,530,494,530,494,True,0.6137384462607899,2,False,False
cju6wjm81vgsc0987enk9n3pr,internal_train,True,528,623,528,623,True,0.2623273262318206,1,False,False
cju6wll7wvo3y08502pagos8m,internal_train,True,497,568,497,568,True,0.22286181880012468,1,False,False
cju6wn57mvooj0850rp78hhy7,internal_train,True,531,622,531,622,True,0.3215010203401941,1,False,False
cju6wt9jvvn500871hjn3t3g0,internal_val,True,530,622,530,622,True,0.18395923072256265,1,False,False
cju6wuojavt740818b5qcv3iw,internal_train,True,530,599,530,599,True,0.26984596969792424,1,False,False
cju6x0yqbvxqt0755dhxislgb,internal_train,True,530,622,530,622,True,0.13386822787113997,1,False,False
cju6x35ervu2808015c7eoqe4,internal_train,True,530,622,530,622,True,0.20088272765879997,1,False,False
cju6x4t13vyw60755gtcf9ndu,internal_train,True,529,621,529,621,True,0.21147974636920144,1,False,False
cju6x97w4vwua0850x0997r0a,internal_train,True,547,626,547,626,True,0.07870989597630994,1,False,False
cju6xa0qmvzun0818xjukgncj,internal_train,True,530,575,530,575,True,0.11398851517637408,1,False,False
cju6xifswvwbo0987nibtdr50,internal_train,True,531,618,531,618,True,0.3382943582054986,2,False,False
cju6xlygpw7bs0818n691jsq4,internal_train,True,531,570,531,570,True,0.3113390821686986,1,False,False
cju6xmqd9w0250817l5kxfnsk,internal_train,True,530,494,530,494,True,0.10996868077305019,2,False,False
cju6ywm40wdbo0987pbftsvtg,internal_train,True,528,622,528,622,True,0.14700867192828607,1,False,False
cju6yxyt0wh080871sqpepu47,internal_train,True,528,616,528,616,True,0.07131481208185754,1,False,False
cju6yywx1whbb0871ksgfgf9f,internal_train,True,530,622,530,622,True,0.0838591275859977,1,False,False
cju6z1bzbwfq50817b2alatvr,internal_train,True,547,626,547,626,True,0.42494057040727523,2,False,False
cju6z2616wqbk07555bvnuyr1,internal_train,True,531,554,531,554,True,0.0938764132792157,1,False,False
cju6z600qwh4z081700qimgl9,internal_train,True,530,612,530,612,True,0.047743248242693305,1,False,False
cju6z7e4bwgdd0987ogkzq9kt,internal_train,True,528,623,528,623,True,0.14734726883603289,1,False,False
cju6z9a9kwsl007552s49rx6i,internal_train,True,528,622,528,622,True,0.1557354087498782,3,False,False
cju76erapykj30871x5eaxh4q,internal_val,True,529,621,529,621,True,0.21000033484622949,1,False,False
cju76l27oyrw907551ri2a7fl,internal_train,True,480,396,480,396,True,0.26083228114478113,1,False,False
cju76lsehyia10987u54vn8rb,internal_train,True,546,622,546,622,True,0.05548096062565516,1,False,False
cju76o55nymqd0871h31sph9w,internal_train,True,529,600,529,600,True,0.0065059861373660995,1,False,False
cju77196iyshb0850ycbto50a,internal_train,True,529,622,529,622,True,0.26869540904090106,1,False,False
cju772304yw5t0818vbw8kkjf,internal_train,True,546,622,546,622,True,0.05881123164081364,1,False,False
cju773hsyyosz0817pk1e7sjq,internal_train,True,530,618,530,618,True,0.10838370885998656,1,False,False
cju774fmayxif0818u2g79usw,internal_train,True,530,622,530,622,True,0.05828429290784445,1,False,False
cju7787c5yy3l080159mwqsnj,internal_train,True,530,622,530,622,True,0.05652187101862525,1,False,False
cju77afzlz3kp07550x5nafzs,internal_train,True,528,622,528,622,True,0.5499336207736529,2,False,False
cju77b3wyz4160755qis4ljsb,internal_train,True,530,571,530,571,True,0.04230909030829726,1,False,False
cju77bvg0yv4r0987yh60xmjo,internal_val,True,546,616,546,616,True,0.07702713952713952,1,False,False
cju77g99iyxc00817zqi2ppor,internal_train,True,531,620,531,620,True,0.2699228479436243,1,False,False
cju77idwfz36d0871tzfzz51i,internal_train,True,528,605,528,605,True,0.18989794640621088,1,False,False
cju77j66ez52p08019xygi0co,internal_val,True,530,613,530,613,True,0.03129674659115393,1,False,False
cju77k828z46w0871r0avuoo9,internal_train,True,530,622,530,622,True,0.0966753624946915,1,False,False
cju77q10sz9ug0801449wu1nu,internal_train,True,528,608,528,608,True,0.10181170255183412,1,False,False
cju77re6fz5bb0817vp9redjg,internal_train,True,530,443,530,443,True,0.09035308147706461,1,False,False
cju77t0razbvm080106o56289,internal_train,True,528,570,528,570,True,0.5598750664540139,2,False,False
cju77u1sjz77b0817ft44r3fk,internal_train,True,531,622,531,622,True,0.11695763014635978,1,False,False
cju77vvcwzcm50850lzoykuva,internal_train,True,529,618,529,618,True,0.07820213995999045,1,False,False
cju783tmkzkqu081803g7q5vk,internal_train,True,494,618,494,618,True,0.114320060794256,1,False,False
cju784jpdzeae0987q5ypq883,internal_train,True,531,580,531,580,True,0.10921163711929346,2,False,False
cju785htizjzo08017tvlhtg4,internal_train,True,530,546,530,546,True,0.1024155090192826,1,False,False
cju787jnjzjuj0871p94nck9g,internal_train,True,546,626,546,626,True,0.12612201430092804,1,False,False
cju7adqyj1jcx08712r1ro5gx,internal_train,True,480,622,480,622,True,0.27885852090032154,1,False,False
cju7ae7bq1f820987toc8si1d,internal_train,True,530,509,530,509,True,0.03668680728027579,1,False,False
cju7aez2x1jtj0871ztezs3oi,internal_train,True,510,621,510,621,True,0.028912885605127718,1,False,False
cju7afqon1ip40850ue2308b6,internal_train,True,528,617,528,617,True,0.047366902411472914,1,False,False
cju7agj961l2r0818z29iq8yn,internal_train,True,530,622,530,622,True,0.06496390220226901,1,False,False
cju7ahtkb1jr90801jck4kbds,internal_train,True,546,602,546,602,True,0.13075158507052195,1,False,False
cju7aifyo1p3n07552nxjx51f,internal_train,True,531,622,531,622,True,0.058680158167868667,1,False,False
cju7ajnbo1gvm098749rdouk0,internal_train,True,546,626,546,626,True,0.22670832894475068,2,False,False
cju7aklv31h4309871m29l4e7,internal_train,True,529,615,529,615,True,0.10201177248067377,1,False,False
cju7alcgr1lsr0871riqk84z7,internal_train,True,530,622,530,622,True,0.09766122671843717,1,False,False
cju7amjna1ly40871ugiokehb,internal_train,True,531,552,531,552,True,0.14180927427058598,1,False,False
cju7ap09p1kz10850ldccjebj,internal_train,True,546,626,546,626,True,0.049307189083546914,1,False,False
cju7apr0c1qqm0755s7msqot4,internal_train,True,530,584,530,584,True,0.13228870509175497,1,False,False
cju7aqkue1i2k09879uzcpt8r,internal_train,True,530,621,530,621,True,0.06021936620788138,1,False,False
cju7arvfe1ldu0850erdmphgj,internal_train,True,529,622,529,622,True,0.15199156328448385,1,False,False
cju7atnm31if40817pqclnjer,internal_val,True,531,622,531,622,True,0.1621402316808061,2,False,False
cju7avvi51iox0817ym55y6tt,internal_train,True,546,626,546,626,True,0.5174343760605742,1,False,False
cju7awzmu1ncs0871hziy65zx,internal_train,True,527,592,527,592,True,0.07979575875685932,1,False,False
cju7azuu31mia0801pf9ib5ed,internal_train,True,530,605,530,605,True,0.07007016996725401,1,False,False
cju7b10ce1mnm08011c5bwyr4,internal_train,True,530,622,530,622,True,0.1702360007280228,1,False,False
cju7b1ygu1msd0801hywhy0mc,internal_train,True,530,617,530,617,True,0.1504418825112382,1,False,False
cju7b2l561oas0871decgslaf,internal_train,True,531,569,531,569,True,0.08772121440793806,1,False,False
cju7b3f5h1sm40755i572jden,internal_train,True,531,622,531,622,True,0.14696532054426217,2,False,False
cju7b4mtw1n9n080186209f3d,internal_train,True,528,600,528,600,True,0.042619949494949495,1,False,False
cju7b5afm1nfw0801xqm8bf8q,internal_train,True,531,599,531,599,True,0.056594638270312414,1,False,False
cju7b9vcs1luz0987ta60j1dy,internal_train,True,547,626,547,626,True,0.13081519294905117,1,False,False
cju7bb3ss1uoo0755pmhyco7t,internal_val,True,529,502,529,502,True,0.16935660006476927,1,False,False
cju7bc95p1mdm0817yqj5jc6j,internal_train,True,529,622,529,622,True,0.0872148505643725,1,False,False
cju7bd1qu1mx409877xjxibox,internal_train,True,530,570,530,570,True,0.09371400198609732,1,False,False
cju7bduyq1rjf08719giru9ho,internal_train,True,508,622,508,622,True,0.11989518191255032,1,False,False
cju7bf1lp1shi081835vs84lc,internal_train,True,530,570,530,570,True,0.3630552797087057,1,False,False
cju7bfx651qr80801cs7epotb,internal_train,True,528,622,528,622,True,0.1838552323881906,1,False,False
cju7bgnvb1sf808717qa799ir,internal_train,True,528,590,528,590,True,0.1873234463276836,1,False,False
cju7bmi1v1pnj0987pa52jjok,internal_train,True,530,614,530,614,True,0.13480732591727612,1,False,False
cju7cl8zm1xcu0817ado0jpas,internal_train,True,530,570,530,570,True,0.3361800728235684,1,False,False
cju7cp6dw244p0818gncdol4m,internal_train,True,530,622,530,622,True,0.036024995449857426,1,False,False
cju7cq6su27qv075574dir0r3,internal_train,True,530,622,530,622,True,0.13061942607535035,1,False,False
cju7crgxa28550755wbsgqkel,internal_train,True,504,622,504,622,True,0.14552072168631655,1,False,False
cju7csvlb22fr0850lvm45n3x,internal_train,True,530,622,530,622,True,0.29405144694533764,2,False,False
cju7ctvqn25dy08186g442m1r,internal_train,True,531,622,531,622,True,0.138212194427792,1,False,False
cju7cue9b232j0801qdzk1ykj,internal_train,True,528,613,528,613,True,0.08660524494537546,1,False,False
cju7cufm7298k0755j09uf3of,internal_train,True,531,614,531,614,True,0.11819626173957318,1,False,False
cju7d1tvt25bu08019dvw3uff,internal_val,True,531,571,531,571,True,0.2781158373488214,2,False,False
cju7d2q1k27nf08715zshsckt,internal_train,True,530,620,530,620,True,0.21897748021911137,1,False,False
cju7d3oc82cho0755dajlwldz,internal_train,True,529,622,529,622,True,0.17205003677386807,1,False,False
cju7d4jk723eu0817bqz2n39m,internal_train,True,530,615,530,615,True,0.1257186685074398,1,False,False
cju7d5m0p23kn09871rk7pu3v,internal_train,True,531,563,531,563,True,0.38033068743247267,2,False,False
cju7d6ux323ze0987xos3srkx,internal_train,True,527,621,527,621,True,0.3737804300464147,1,False,False
cju7d7aut2a2p0818z4uxc6cd,internal_train,True,530,621,530,621,True,0.01695682557044329,1,False,False
cju7d7tly27h408016fyp5nr7,internal_train,True,528,528,528,528,True,0.15618902089072545,1,False,False
cju7d8m3b2e210755l8fj1yph,internal_val,True,528,619,528,619,True,0.2705518431487737,1,False,False
cju7d9seq29zd0871nzl2uu5m,internal_train,True,528,622,528,622,True,0.22550971938029815,1,False,False
cju7da88w2eod0755wejzynvt,internal_train,True,484,622,484,622,True,0.034552629481012995,1,False,False
cju7db7lp2f400755tntd1ohf,internal_val,True,522,612,522,612,True,0.2639890566699221,2,False,False
cju7dbppn28nx085097654msi,internal_train,True,546,626,546,626,True,0.2955915224285831,1,False,False
cju7dda8w2br20818zhsuz8s7,internal_val,True,530,564,530,564,True,0.36738926803158034,1,False,False
cju7ddtz729960801uazp1knc,internal_train,True,528,622,528,622,True,0.17246723667543604,2,False,False
cju7deifq2fzn0755lc8idyh8,internal_train,True,547,626,547,626,True,0.07830688448756214,1,False,False
cju7dff9529h208503w60lbil,internal_train,True,530,619,530,619,True,0.5120279208705459,1,False,False
cju7dglf226g50987ohbthl19,internal_train,True,528,621,528,621,True,0.16887168789342702,1,False,False
cju7dhpsc2dnn0818025m6857,internal_train,True,531,554,531,554,True,0.4917565794393794,2,False,False
cju7dizi82h2i0755doucgnt3,internal_train,True,529,622,529,622,True,0.0754624085971833,1,False,False
cju7dlk532dsh0871zvr6qz0r,internal_train,True,547,627,547,627,True,0.18529954602310997,1,False,False
cju7dmlgf2ebw0871ieqas5fh,internal_train,True,529,608,529,608,True,0.08711819719430902,3,False,False
cju7dn24o296i09871qfxb8s2,internal_train,True,547,626,547,626,True,0.14840167979861107,1,False,False
cju7do8c72dbo0801vxfzxdc4,internal_train,True,547,626,547,626,True,0.0410750477481003,1,False,False
cju7dp3dw2k4n0755zhe003ad,official_test,True,546,626,546,626,True,0.06519385832484874,1,False,False
cju7dqcwi2dz00850gcmr2ert,official_test,True,528,622,528,622,True,0.054525358082432036,1,False,False
cju7druhp2gp308715i6km7be,official_test,True,546,626,546,626,True,0.32219218481199313,1,False,False
cju7dsrtb2f8i085064kwugfk,official_test,True,530,584,530,584,True,0.08359395192556215,1,False,False
cju7dtb1e2j0t0818deq51ib3,official_test,True,528,622,528,622,True,0.16141722693169638,2,False,False
cju7dubap2g0w0801fgl42mg9,official_test,True,528,623,528,623,True,0.25321331290432414,1,False,False
cju7dvl5m2n4t0755hlnnjjet,official_test,True,530,537,530,537,True,0.027708091774709252,1,False,False
cju7dwe282dc309876rco45ts,official_test,True,530,622,530,622,True,0.31843717769823454,1,False,False
cju7dxffn2eam0817qxosfwch,official_test,True,546,626,546,626,True,0.17434083488396587,1,False,False
cju7dymur2od30755eg8yv2ht,official_test,True,530,622,530,622,True,0.14071770915488685,1,False,False
cju7dz5yy2i7z0801ausi7rna,official_test,True,529,619,529,619,True,0.028819579112600052,1,False,False
cju7ea4om2l910801bohqjccy,official_test,True,546,626,546,626,True,0.056317218457793534,1,False,False
cju7ebe962hr409872ovibahw,official_test,True,530,622,530,622,True,0.4367287508341928,2,False,False
cju7ecl9i2i060987xawjp4l0,official_test,True,529,622,529,622,True,0.23556549699426813,1,False,False
cju7eea9b2m0z0801ynqv1fqu,official_test,True,1012,1224,1012,1224,True,0.11344180293988478,3,False,False
cju7efffp2ivf0817etg3jehl,internal_train,True,546,626,546,626,True,0.4357131154255755,1,False,False
cju7ehljc2or70871261br8ai,internal_train,True,531,569,531,569,True,0.545589943701409,2,False,False
cju7ejm2l2ncl0801wq6y84nw,internal_train,True,546,626,546,626,True,0.06799669978583717,1,False,False
cju7ekbo32pft0871fv7kzwb9,internal_train,True,521,571,521,571,True,0.03046142572380341,1,False,False
cju7el6xv2k520817qxx9wdr5,internal_train,True,546,626,546,626,True,0.25203922807756673,1,False,False
cju7emdni2py40871ivhxjtut,internal_train,True,529,622,529,622,True,0.35432381670202223,1,False,False
cju7eotqi2qea0871y8yc7tqh,internal_train,True,546,626,546,626,True,0.6514499877119685,2,False,False
cju7epwj82koz098713apjnzo,internal_train,True,528,622,528,622,True,0.0711962876351944,1,False,False
cju7er4kc2opa0801anuxc0eb,internal_train,True,528,622,528,622,True,0.1730670856474715,1,False,False
cju7es23b2vcp0755gpbm9s7v,internal_train,True,529,584,529,584,True,0.3737181811119455,2,False,False
cju7et17a2vjk0755e743npl1,internal_train,True,546,626,546,626,True,0.040530023756860815,2,False,False
cju7etr3y2p4t0801cdzjj8ab,internal_train,True,528,623,528,623,True,0.08058818522301668,1,False,False
cju7eueum2oqn0850rodmx8zo,internal_train,True,530,562,530,562,True,0.08461693413012825,1,False,False
cju7ev2b12owa08500bpfpwyw,internal_train,True,530,622,530,622,True,0.1916095370988291,2,False,False
cju7evxt12m730987rxivne3x,internal_train,True,528,510,528,510,True,0.3791221033868093,2,False,False
cju7ey10f2rvf0871bwbi9x82,internal_train,True,530,622,530,622,True,0.0591548868531214,1,False,False
cju7ez7r22qbc08015xfoz2wb,internal_train,True,530,612,530,612,True,0.3296306572943643,2,False,False
cju7ezs7g2mxm098787atbran,internal_train,True,530,622,530,622,True,0.0471849784626585,1,False,False
cju7f0ec32txj08184asb8w5f,internal_train,True,445,604,445,604,True,0.06684649155443113,1,False,False
cju7f4sc62xqj075597xpmuoy,internal_train,True,547,626,547,626,True,0.13969896794014403,1,False,False
cju7f5ghb2r5s0801chwkxxh9,internal_train,True,1010,1220,1010,1220,True,0.2979037493913326,1,False,False
cju7f6cqy2ur20818t1saazbm,internal_train,True,546,626,546,626,True,0.12713138831349693,1,False,False
cju7f900s2o0k08175gl1giid,internal_train,True,529,622,529,622,True,0.18424619648794363,1,False,False
cju7f9umg2olj0987fj5y285w,internal_train,True,529,622,529,622,True,0.14640862149660525,1,False,False
cju7fazv92ywx0755xov2erga,internal_val,True,528,605,528,605,True,0.33425369396443777,2,False,False
cju7fbndk2sl608015ravktum,internal_train,True,530,569,530,569,True,0.11046854793248666,1,False,False
cju7fcgbe2z3p07550vaflqdb,internal_train,True,530,620,530,620,True,0.09517954960438223,1,False,False
cju7fd6yt2p740987wkr8exo1,internal_train,True,530,613,530,613,True,0.030902767090399828,1,False,False
cju7fen322ou10817ziqkob4k,internal_train,True,528,622,528,622,True,0.11860567085647472,3,False,False
cju7ff97z2ow40817u2r83my5,internal_train,True,529,622,529,622,True,0.028592442210322214,1,False,False
cju7flevb2wii08188otgs9p2,internal_train,True,528,600,528,600,True,0.6601483585858586,2,False,False
cju7fmvpk2q170987v6i3ola8,internal_train,True,531,620,531,620,True,0.18392260494502158,1,False,False
cju7fnfv02tt90801djnix9m8,internal_train,True,528,622,528,622,True,0.019027696579947385,1,False,False
cju7fob3x301u0755x985pmmq,internal_val,True,528,577,528,577,True,0.11835644136337377,1,False,False
cju7fpfzq2wyf0818xxd1oziv,internal_train,True,530,570,530,570,True,0.20672293942403178,2,False,False
cju7fq7mm2pw508176uk5ugtx,internal_train,True,506,571,506,571,True,0.3014335850702256,1,False,False
cju7frtqu2xa20818wq8r9fzf,internal_train,True,531,619,531,619,True,0.17786113925321503,2,False,False
cju7g7ba42z310987bqzbi2bq,internal_train,True,530,588,530,588,True,0.36847323835194457,2,False,False
cju83h9ysjwe808716nt35oah,internal_train,True,531,571,531,571,True,0.04676765577949941,1,False,False
cju83ipu3jwpx0801z5pvguf8,internal_train,True,529,622,529,622,True,0.030403783149666602,1,False,False
cju83k8fyjsxr0817d6nxs6r4,internal_train,True,528,621,528,621,True,0.11072073390913971,1,False,False
cju83kxitjv340987z09m0ezy,internal_train,True,546,626,546,626,True,0.04026085735350911,1,False,False
cju83mki1jv5w0817kubxm31r,internal_train,True,547,625,547,625,True,0.26568775137111517,2,False,False
